expert_id	country_id	nr_experts	party	party_id	intradem	personalised	manichean	indivisble	generalwill	peoplecentrism	antielitism	complex	emotional	lroverall	lrecon	immigration	eu	nativism	laworder	lifestyle	gender	accuracy	self_leftright	discipline	expertise
3008.0	3.0	9.0	"MR"	302.0	4	4	4	4			5	9	5	7	8	2	8	5	6	7	0	7	2	1	"1,5,10"
3009.0	3.0	9.0	"MR"	302.0	4	4	5	3	4	3	1	5	6	6	5	5	9	4	6	4	0	9	4	1	"1,4"
3001.0	3.0	9.0	"CDH"	303.0	6	6	4	2	5	3	2	6	5	5	5	5	9	2	5	5	1	5	6	1	"3,7"
3002.0	3.0	9.0	"CDH"	303.0	7	8	3	3	4	4	4		4	4	4	6	9	3	5	3	1	7	6	1	"1"
3003.0	3.0	9.0	"CDH"	303.0	7	6	4	5	5	4	5	7	5	4	4	6	7	4	5	4	0	6	6	1	"2,6"
3004.0	3.0	9.0	"CDH"	303.0	5	3	1	1	0	2	1	6	1	5	5	5	6	5	5	1	1	7	2	1	"1,4"
3005.0	3.0	9.0	"CDH"	303.0	4	7	6	7	3	6	6	4	6	5	6	4	8	4	5	5	0	6	4	1	"15"
3006.0	3.0	9.0	"CDH"	303.0	3	8	3	7	3	3	2	6	6	6	7	5	7	3	4	2	0	8	2	1	"1,3,7"
3007.0	3.0	9.0	"CDH"	303.0	7	9	5	5	7	5	5	2	8	5	5	5	10	5	5	5	0	8		1	"7,11,15"
3008.0	3.0	9.0	"CDH"	303.0	2	8	2	3			4	7	5	6	6	4	8	5	6	4	0	7	2	1	"1,5,10"
3009.0	3.0	9.0	"CDH"	303.0	4	2	6	5	6	4	1	5	2	5	4	6	9	4	5	3	0	9	4	1	"1,4"
3001.0	3.0	9.0	"Ecolo"	304.0	8	5	4	2	4	5	5	8	8	4	4	9	9	0	3	10	1	5	6	1	"3,7"
3002.0	3.0	9.0	"Ecolo"	304.0	9	4	3	3	3	6	9		4	3	3	9	9	1	1	9	1	7	6	1	"1"
3003.0	3.0	9.0	"Ecolo"	304.0	8	4	6	5	7	7	6	6	7	3	2	8	7	2	2	10	0	6	6	1	"2,6"
3004.0	3.0	9.0	"Ecolo"	304.0	7	2	3	0	0	4	2	8	1	1	2	9	5	1	0	10	1	7	2	1	"1,4"
3005.0	3.0	9.0	"Ecolo"	304.0	8	6	6	5	4	8	7	6	7	2	3	6	8	3	3	9	0	6	4	1	"15"
3006.0	3.0	9.0	"Ecolo"	304.0	8	5	6	2	6	3	4	6	5	3	4	8	8	0	0	8	0	8	2	1	"1,3,7"
3007.0	3.0	9.0	"Ecolo"	304.0	10	2	5	3	8	9	8	7	9	2	2	8	10	2	1	9	0	8		1	"7,11,15"
3008.0	3.0	9.0	"Ecolo"	304.0	8	2	3	2			6	8	3	4	4	6	7	1	2	9	0	7	2	1	"1,5,10"
3009.0	3.0	9.0	"Ecolo"	304.0	9	2	4	4	5	5	0	7	3	4	4	8	9	1	2	9	0	9	4	1	"1,4"
3001.0	3.0	9.0	"FDF"	305.0	7	8	4	2	4	5	2	6	5	5	6	6	9	2	6	8	1	5	6	1	"3,7"
3002.0	3.0	9.0	"FDF"	305.0	6	10	3	3	4	4	3		6	5	5		9	2	6	8	1	7	6	1	"1"
3003.0	3.0	9.0	"FDF"	305.0	8	10	5	5	5	6	5	7	5	4	4	7		4	3	9	0	6	6	1	"2,6"
3004.0	3.0	9.0	"FDF"	305.0	6	7	1	0	0	0	0	8	0	5	5	5	8	5	4	8	1	7	2	1	"1,4"
3005.0	3.0	9.0	"FDF"	305.0	5	8	7	7	4	7	5	6	5	5	5	5	9	3	4	7	0	6	4	1	"15"
3006.0	3.0	9.0	"FDF"	305.0	3	9	6	5	5	3	2	4	6	6	6	6	7	3	3	7	0	8	2	1	"1,3,7"
3007.0	3.0	9.0	"FDF"	305.0	6	9	7		7	7	5	3	8	4	3	6	9	4	4	6	0	8		1	"7,11,15"
3008.0	3.0	9.0	"FDF"	305.0	6	8	7	3			4	9	8	5	5	5	8	3	3	8	0	7	2	1	"1,5,10"
3009.0	3.0	9.0	"FDF"	305.0	4	3	6	4	5	4	1	6	5	5	4	7	8	2	4	6	0	9	4	1	"1,4"
3001.0	3.0	9.0	"PP"	306.0	4	10	9	8	8	8	7	0	10			2	1	8	10	2	1	5	6	1	"3,7"
3002.0	3.0	9.0	"PP"	306.0	3	10	8	6	6	4	1		8	9	9	1		8	10	1	1	7	6	1	"1"
3003.0	3.0	9.0	"PP"	306.0	2	10	10	10	10	10	10	1	10	9	9	1	1	9	9		0	6	6	1	"2,6"
3004.0	3.0	9.0	"PP"	306.0	0	10	10	10	10	8	9	1	10	10	10	0	1	9	9	1	1	7	2	1	"1,4"
3005.0	3.0	9.0	"PP"	306.0	2	7	9	8	7	9	9	3	9	9	8	0	3	8	9	3	0	6	4	1	"15"
3006.0	3.0	9.0	"PP"	306.0	2	9	9	9	8	7	6	2	10	10	10	0	2	10	10	2	0	8	2	1	"1,3,7"
3007.0	3.0	9.0	"PP"	306.0		9	9		1		2	10	10	10	7	0		0	10	2	0	8		1	"7,11,15"
3008.0	3.0	9.0	"PP"	306.0	1	10	9	10			7	2	10	10	9	0	8	10	10	3	0	7	2	1	"1,5,10"
3009.0	3.0	9.0	"PP"	306.0	0	5	9	2	7	9	9	1	9	7	3	0	2	9	9	2	0	9	4	1	"1,4"
4001.0	4.0	6.0	"GERB"	401.0	3	9	4	5	4	6	3	7	7	7	8	5	8	4	7	5	1	5	5	1	"6,7"
4002.0	4.0	6.0	"GERB"	401.0	2	10	4	9	5	10	7	5	8	7	8	3	10	3	7	2	1	8	4	1	"2"
4003.0	4.0	6.0	"GERB"	401.0	6	8	3	4	5	4	3	4	6	6	6	3	9	4	6	7	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"GERB"	401.0		9	6	5	5	4	3	5	4	8	7	5	10	4	7	6	0	8	1	1	"2,10"
4005.0	4.0	6.0	"GERB"	401.0	1	9	2	3	2	2	1	5	3	6	6	4	7	4	4	6	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"GERB"	401.0	6	6	2	8	3	3	0	10	2	7	10	4	10	2	1	7	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"BSPKzB"	402.0	5	3	5	5	4	5	4	7	7	3	3	4	7	4	7	3	1	5	5	1	"6,7"
4002.0	4.0	6.0	"BSPKzB"	402.0	9	2	4	5	3	4	6	7	8	3	1	2	10	5	3	1	1	8	4	1	"2"
4003.0	4.0	6.0	"BSPKzB"	402.0	6	4	3	8	7	4	3	3	4	2	2	4	7	2	5	7	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"BSPKzB"	402.0		4	6	6	6	6	5	7	7	6	6	7	6	8	7	2	0	8	1	1	"2,10"
4005.0	4.0	6.0	"BSPKzB"	402.0	4	4	4	4	5	6	5	5	4	3	3	3	5	6	5	3	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"BSPKzB"	402.0	8	3	2	8	2	2	0	10	3	2	0	3	9	1	2	4	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"NSFB"	403.0	3	7	7	8	8	5	8	3	8	8	5	1	3	8	9	2	1	5	5	1	"6,7"
4002.0	4.0	6.0	"NSFB"	403.0	0	8	9	7	9	10	9	1	9	10	2	0	2	10	10	0	1	8	4	1	"2"
4003.0	4.0	6.0	"NSFB"	403.0	3	5	4	5	9	5	4	6	6	8	3	2	5	4	7	3	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"NSFB"	403.0		5	7	7	7	7	6	7	8	10	6	10	9	10	7	1	0	8	1	1	"2,10"
4005.0	4.0	6.0	"NSFB"	403.0	1	9	6	8	7	3	5	2	7	4	4	0	2	10	9	0	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"NSFB"	403.0	3	9	8	2	9	10	10	1	10	7	2	0	0	10	9	1	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"DPS"	404.0		3	3	3	4	6	3	7	6	5	5	6	8	4	5	3	1	5	5	1	"6,7"
4002.0	4.0	6.0	"DPS"	404.0	2	3	4	0	0	2	4	10	1	5	5	9	10	0	0	1	1	8	4	1	"2"
4003.0	4.0	6.0	"DPS"	404.0	3	6	2	1	6	4	3	5	4	4	2	6	9	2	5	2	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"DPS"	404.0		7	4	4	7	4	3	3	2	7	8	5	10	2	8	5	0	8	1	1	"2,10"
4005.0	4.0	6.0	"DPS"	404.0	2	7	5	2	2	6	2	5	3	4	4	7	6	1	2	6	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"DPS"	404.0	2	8	3	1	6	4	2	3	2	3	1	2	9	5	5	1	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"Volya"	405.0		9	4	7	8	8	8	3	8	5	6			4	5	5	1	5	5	1	"6,7"
4002.0	4.0	6.0	"Volya"	405.0	0	10	10	10	10	10	10	0	10	10	0	0	1	10	10	0	1	8	4	1	"2"
4003.0	4.0	6.0	"Volya"	405.0	3		4	2	8	6	5	7	7	7	3	2	5	6	8	2	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"Volya"	405.0		7	6	6	5	6	5	5	7	8	6						0	8	1	1	"2,10"
4005.0	4.0	6.0	"Volya"	405.0	1	9	6	8	7	4	5	2	6	5	5	4	3	4	5	4	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"Volya"	405.0	2	8		3	9	10	10	1	10	7	5	0	0	8	9	1	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"RB"	406.0	8	3	3	3	4	8	3	7	3	7	8	6	8	2	3	6	1	5	5	1	"6,7"
4002.0	4.0	6.0	"RB"	406.0	7	2	4	1	1	1	0	10	2	8	9	3	10	0	3	2	1	8	4	1	"2"
4003.0	4.0	6.0	"RB"	406.0	4	4	3	6	4	5	4	6	4	5	6	3	7	4	4	4	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"RB"	406.0		4	6	3	3	4	0	3	4	9	10	4	10	2	10	7	0	8	1	1	"2,10"
4005.0	4.0	6.0	"RB"	406.0	3	4	6	3	2	2	5	5	3	7	7	6	9	4	7	7	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"RB"	406.0	9	1	1	9	1	0	0	10	0	8	10	7	10	0	0	9	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"BBZ"	407.0		9				8	8	3	8	5	5						1	5	5	1	"6,7"
4002.0	4.0	6.0	"BBZ"	407.0	0	8	6	9	8	9	9	1	9	9	10	1	2	9	9	0	1	8	4	1	"2"
4003.0	4.0	6.0	"BBZ"	407.0		5	3	3	4	6	7	7	5	8	3	2	5	8	8	2	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"BBZ"	407.0		9	7	5	6	6	3	6	7	9	8		10	5	7	5	0	8	1	1	"2,10"
4005.0	4.0	6.0	"BBZ"	407.0	1	9	6	8	7	6	6	2	7	6	6	2	3	4	2	4	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"BBZ"	407.0	8	3		7	9	3	1	8	1	8	8	7	9	1	1	9	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"VMRO"	408.0		8	7	9	9	4	8	3	8	8	5	1	3	8	9	2	1	5	5	1	"6,7"
4002.0	4.0	6.0	"VMRO"	408.0	2	7	8	9	9	9	9	1	9	10	2	0	1	10	10	0	1	8	4	1	"2"
4003.0	4.0	6.0	"VMRO"	408.0	3	7	6	2	10	8	7	9	10	9	10	1	4	10	9	0	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"VMRO"	408.0		5	7	7	7	7	5	7	8	10	6	10	8	10	7	1	0	8	1	1	"2,10"
4005.0	4.0	6.0	"VMRO"	408.0	2	6	6	8	7	6	4	2	7	5	5	0	2	10	9	0	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"VMRO"	408.0	2	9	8	2	9	10	10	0	10	4	1	0	0	10	10	1	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"Ataka"	409.0	3	8	8	9	9	4	8	3	9	8	3	2	2	7	9	1	1	5	5	1	"6,7"
4002.0	4.0	6.0	"Ataka"	409.0	0	10	10	10	10	10	10	0	10	10	0	0	0	10	10	0	1	8	4	1	"2"
4003.0	4.0	6.0	"Ataka"	409.0	2	10	7	0	10	9		9	10	10	1	0	4	10	10	0	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"Ataka"	409.0		7	7	7	7	8	6	7	9	10	6	10	3	10	6	0	0	8	1	1	"2,10"
4005.0	4.0	6.0	"Ataka"	409.0	1	8	7	8	7	6	4	2	7	4	4	0	1	10	9	0	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"Ataka"	409.0	1	10	10	2	10	10	10	0	10	5	1	0	0	10	10	0	1	8	3	1	"1,7,13"
4001.0	4.0	6.0	"ABV"	410.0		8			4		6		5	3	3		5	3		5	1	5	5	1	"6,7"
4002.0	4.0	6.0	"ABV"	410.0	1	10	4	1	0	0	1	9	2	4	4	3	10	2	3	2	1	8	4	1	"2"
4003.0	4.0	6.0	"ABV"	410.0	2	7	6	1	10	9	10	9	9	4	3	5	4	4	4	6	1	7	3	1	"1,2,4,7"
4004.0	4.0	6.0	"ABV"	410.0		8	4	3	3	6	5	3	2	4	4	4	10	2	10	7	0	8	1	1	"2,10"
4005.0	4.0	6.0	"ABV"	410.0	3	7	5	4	2	2	4	5	3	3	3	3	4	6	6	3	1	9	5	1	"1,2,3,4,10"
4006.0	4.0	6.0	"ABV"	410.0	1	9	8	2	9	9	10	0	10	5	1	0	0	10	10	0	1	8	3	1	"1,7,13"
5001.0	5.0	8.0	"HDZ"	501.0	4	7	5	3	3	2	1	8	8	7	4	4	8	7	6	3	0	8	3	1	"2"
5002.0	5.0	8.0	"HDZ"	501.0	6	8	4	2	0	0	0	8	6	7	4	3	10	10	8	2	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"HDZ"	501.0	4	6	2	6	6	3	3	6	7	7	4	3	7	8	7	7	0	9	4	1	"1,4"
5004.0	5.0	8.0	"HDZ"	501.0	3	6	5	5	6	5	6	6	8	6	3	3	6	8	7	2	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"HDZ"	501.0	3	8	7	6	5	5	3	5	8	8	5	3	7	8	8	3	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"HDZ"	501.0	2	7	9	9	9	5	6	3	8	9	7	2	5	10	8	0	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"HDZ"	501.0	3	10	0	10	10	0	0	0		8	10	0	10	10	10	0	1	9	0	4	"10,15"
5008.0	5.0	8.0	"HDZ"	501.0	4	7	5	4	5	3	0	10	7	7	4	3	10	7	6	3	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"HSLS"	502.0	4	6	4	3	3	1	0	9	4	5	6		8	4	4	6	0	8	3	1	"2"
5002.0	5.0	8.0	"HSLS"	502.0	4	5	3	1	0	0	0	8	3	6	7	6	10	3	0	10	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"HSLS"	502.0	2	7	1	2	1	0	0	8	0	5	7			5	3	4	0	9	4	1	"1,4"
5004.0	5.0	8.0	"HSLS"	502.0		3	3	3	3	3	2	6	2	5	5	5	8	0	3	7	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"HSLS"	502.0	3	5	5	3	7	3	1	7	3	5	7	7	9	4	3	7	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"HSLS"	502.0	3	5	7	6	6	4	5	4	5	7	6	4	4	7	6	2	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"HSLS"	502.0	3	5	5	5	6	2	5	3		5	4	7	10	5	5	7	1	9	0	4	"10,15"
5008.0	5.0	8.0	"HSLS"	502.0	5	4	5	0	0	2	0	10	0	5	6	3	10	4	4	4	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"SDP"	503.0	6	4	4	4	4	2	1	7	5	4	3	7	8	3	3	7	0	8	3	1	"2"
5002.0	5.0	8.0	"SDP"	503.0	7	6	4	2	0	0	0	8	6	4	4	7	10	0	0	10	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"SDP"	503.0	6	4	1	3	1	2	1	7	2	3	3	7	7	3	3	2	0	9	4	1	"1,4"
5004.0	5.0	8.0	"SDP"	503.0	4	3	3	3	5	5	3	6	2	4	4	5	8	0	3	8	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"SDP"	503.0	4	6	6	4	7	4	2	7	7	2	4	9	9	3	2	8	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"SDP"	503.0	4	6	7	6	6	6	7	5	6	4	3	6	6	4	3	6	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"SDP"	503.0	5	5	0	7	7	4	0	2		4	4	8	10	7	2	10	1	9	0	4	"10,15"
5008.0	5.0	8.0	"SDP"	503.0	6	6	5	0	0	2	0	10	2	3	5	4	9	1	2	6	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"HNS"	504.0	3	6	3	2	2	1	0	10	3	7	8		8	3	4	6	0	8	3	1	"2"
5002.0	5.0	8.0	"HNS"	504.0	3	7	1	0	0	0	0	9	1	5	7	5	10	1	0	10	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"HNS"	504.0	3	5	1	1	1	1	0	7	1	4	7	6	8	4	2	1	0	9	4	1	"1,4"
5004.0	5.0	8.0	"HNS"	504.0	4	3	3	3	3	4	2	6	2	5	5	5	8	0	3	7	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"HNS"	504.0	5	6	4	3	7	3	2	7	4	4	5	8	10	2	1	9	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"HNS"	504.0	4	6	5	6	5	5	5	4	5	5	5	3	5	4	4	4	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"HNS"	504.0	6	5	5	5	7	5	4	5		2	3	8	10	3	2	10	1	9	0	4	"10,15"
5008.0	5.0	8.0	"HNS"	504.0	5	5	5	0	0	2	0	10	2	4	5	4	10	2	3	6	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"HSU"	505.0	4	6	4	3	3	2	2	7	3	5	5		7	4		5	0	8	3	1	"2"
5002.0	5.0	8.0	"HSU"	505.0	4	3	1	0	0	0	2	5	4	3	2		7		2	6	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"HSU"	505.0	2	5	1	4	3	3	2	5	3	5	1			3	5	4	0	9	4	1	"1,4"
5004.0	5.0	8.0	"HSU"	505.0		3	3	3	3	6	3	4	2	5	3		7	0	5	5	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"HSU"	505.0	3	5	4	4	7	5	5	4	4	3	3	7	6	6	4	5	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"HSU"	505.0	3	6	6	5	6	6	6	4	6	3	2	6	6	4	3	5	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"HSU"	505.0										5	5						1	9	0	4	"10,15"
5008.0	5.0	8.0	"HSU"	505.0		5	0	0	0		0	7	3	4	3	3	10	1			0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"HSS"	506.0	3	7	4	5	5	4	4	5	7	4	4	7	6	4	4	6	0	8	3	1	"2"
5002.0	5.0	8.0	"HSS"	506.0	3	6	1	0	0	0	1	6	3	7	3		7	8	6	0	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"HSS"	506.0	3	6	1	4	3	3	2	6	2	5	2		5	5	5	4	0	9	4	1	"1,4"
5004.0	5.0	8.0	"HSS"	506.0		3	3	3	3	5	3	5	5	6	4	5	7	2	5	3	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"HSS"	506.0	2	4	6	4	6	4	5	4	4	6	5	5	6	6	4	5	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"HSS"	506.0	3	5	4	4	5	5	4	3	5	4	3	5	5	5	4	3	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"HSS"	506.0	3	7	0	10	10	0	0	0		9	10	0	9	10	9	0	1	9	0	4	"10,15"
5008.0	5.0	8.0	"HSS"	506.0	4	5	5	0	0	2	0	10	2	4	5	3	10	2	4	6	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"P"	507.0	5	7	6	6	5	5	5	6	5	5	7	6	8	3	3	7	0	8	3	1	"2"
5002.0	5.0	8.0	"P"	507.0	5	3	7	0		6	6	3		5	8		10		0	10	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"P"	507.0		7	1	1	1	0	1	9	0	4	6				1	1	0	9	4	1	"1,4"
5004.0	5.0	8.0	"P"	507.0	5	6	7	3	5	4	0	8	2	5	7	6	10	0	3	10	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"P"	507.0	5	7	5	2	7	3	4	6	3	3	4	9	10	1	0	9	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"P"	507.0	5	4	4	3	4	2	3	9	2	4	5	8	7	1	2	8	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"P"	507.0		5	10	0	0	10	10	7		1	1	9	6	0	0	10	1	9	0	4	"10,15"
5008.0	5.0	8.0	"P"	507.0	6	10	3	0	0	2	0	10	0	3	8	4	10	0	0	10	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"ZZ"	508.0	5	7	9	9	9	9	10	1	10	2	3		3				0	8	3	1	"2"
5002.0	5.0	8.0	"ZZ"	508.0	5	6	10	9	10	10	10	1	9	4	1	8	1	1	0	10	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"ZZ"	508.0	2	8	8	8	8	9	10	1	9		1	5	2	5		5	0	9	4	1	"1,4"
5004.0	5.0	8.0	"ZZ"	508.0	4	7	10	7	8	9	10	0	8	3	2	5	0	2	5	5	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"ZZ"	508.0	2	10	10		9			1		4	3	5	1	6	7	4	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"ZZ"	508.0	3	6	8	8	9	8	9	1	9	2	1	3	2	3	2	6	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"ZZ"	508.0	3	10	10	0	1	10	5	7		5	0	5	3	3	0	5	1	9	0	4	"10,15"
5008.0	5.0	8.0	"ZZ"	508.0	2	10	10	10	10	10	10	0	10	1	1	4	0	3	5	5	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"BM365"	509.0	2	9	6	9	7	2	7	3	8	5	4		6	4	5	6	0	8	3	1	"2"
5002.0	5.0	8.0	"BM365"	509.0	3	10	9	7	9	5	9	3	5	4	3					1	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"BM365"	509.0	1	9	2	7	7	6	2	3	7	5	2			4	6	6	0	9	4	1	"1,4"
5004.0	5.0	8.0	"BM365"	509.0		10	2	5	5	6	5	5	3	4	4	6	7	0	5	5	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"BM365"	509.0	1	10	5	5	6	7	5	2	7	7	5	6	4	5	7	3	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"BM365"	509.0	2	8	5	8	9	7	7	1	9	7	4	7	4	8	6	1	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"BM365"	509.0		10	5	3	5	5	0	0		5	5	5	8	9	6	1	1	9	0	4	"10,15"
5008.0	5.0	8.0	"BM365"	509.0	2	10	3	6	7	2	1	2	10	3	3	4	10	3	3	6	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"IDS"	510.0	5	6	3	2	2	2	1	8	5	4	7	6	8	2	2	8	0	8	3	1	"2"
5002.0	5.0	8.0	"IDS"	510.0	5	6	0	0	0	0	0	6	1	5	7	8	10	0	0	10	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"IDS"	510.0	4	6	1	2	1	0	0	8	1	3	4	8	9	2	3	2	0	9	4	1	"1,4"
5004.0	5.0	8.0	"IDS"	510.0	2	5	2	3	3	3	3	5	5	5	6	6	10	0	3	8	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"IDS"	510.0	4	7	3	2	6	3	2	7	4	2	4	9	10	1	1	9	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"IDS"	510.0	3	6	5	6	4	2	4	4	4	1	2	8	8	2	2	7	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"IDS"	510.0						4	0	0		2	5	7			1		1	9	0	4	"10,15"
5008.0	5.0	8.0	"IDS"	510.0	5	3	3	0	0	2	0	10	0	2	7	4	10	0	0	10	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"MOST"	511.0	6	7	8	9	9	9	9	1	8	7	5	4	5	6	7	4	0	8	3	1	"2"
5002.0	5.0	8.0	"MOST"	511.0	4	7	10	9	10	10	10	4	8	6	3	4	3	8	7	1	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"MOST"	511.0	2	8	6	9	9	9	8	4	9	6	5		5	5	5	7	0	9	4	1	"1,4"
5004.0	5.0	8.0	"MOST"	511.0	4	6	7	6	7	8	8	3	5	6	4	5	7	2	5	3	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"MOST"	511.0	3	9	10	10	9	10	10	2	10	10	6	2	2	7	7	2	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"MOST"	511.0	2	6	5	5	4	4	6	5	4	7	5	5	6	6	4	2	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"MOST"	511.0	6	9	9	4	5	5	0	0		5	5	5	8	9	5	0	1	9	0	4	"10,15"
5008.0	5.0	8.0	"MOST"	511.0	2	6	6	8	7	10	10	2	9	6	5	3	9	7	5	3	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"HDSSB"	512.0	2	10	6	3	3	2	2	5	9	8		3	4	8	7	3	0	8	3	1	"2"
5002.0	5.0	8.0	"HDSSB"	512.0	2	10	1	1		0	0	8	6	8		2	10	10	8	0	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"HDSSB"	512.0	1	8	3	6	4	4	4		7	8				8	8	7	0	9	4	1	"1,4"
5004.0	5.0	8.0	"HDSSB"	512.0	2	8	3	3	4	6	7	5	7	7	5	3	7	8	7	3	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"HDSSB"	512.0	0	10	4	3	7	6	5	3	4	9	7	2	3	8	8	2	0	8	5	1	"1,5,13"
5006.0	5.0	8.0	"HDSSB"	512.0	2	6	6	4	5	3	5	4	5	9	7	7	4	9	7	1	0	8	2	4	"6,7,9,10"
5007.0	5.0	8.0	"HDSSB"	512.0	2	9	0	10	10	0	0	0		10	10	0	4	10	10	0	1	9	0	4	"10,15"
5008.0	5.0	8.0	"HDSSB"	512.0	2	6	7	4	7		2		2	8	4	2	7	10	10	0	0	10	4	1	"1,2,3,4,5,7,11"
5001.0	5.0	8.0	"NHR"	513.0	2	9	8	2	6	6	6	4	9	9		2	2	9	8	2	0	8	3	1	"2"
5002.0	5.0	8.0	"NHR"	513.0	3	10	8	0	8	8	2	6	8	10		0		10	8	0	0	8	5	1	"1,4,7"
5003.0	5.0	8.0	"NHR"	513.0		9	5	6	5	6	6	3	6	9		3	3	9	8	9	0	9	4	1	"1,4"
5004.0	5.0	8.0	"NHR"	513.0	1	10	7	6	7	8	9	3	8	9	4	3	2	10	7	1	0	8	4	1	"1,4,9,11"
5005.0	5.0	8.0	"NHR"	513.0	0	10	10	10	9	7	7	3	10		8	0	1	10	9	1	0	8	5	1	"1,5,13"
